Date,AGG_exp_return,EEM_exp_return,IAU_exp_return,IEF_exp_return,IEV_exp_return,ITOT_exp_return,IYR_exp_return,SHY_exp_return,AGG_uncertainty,EEM_uncertainty,IAU_uncertainty,IEF_uncertainty,IEV_uncertainty,ITOT_uncertainty,IYR_uncertainty,SHY_uncertainty,AGG_mae,EEM_mae,IAU_mae,IEF_mae,IEV_mae,ITOT_mae,IYR_mae,SHY_mae
2012-08-08,0.03012995,0.07220543,0.0961371,0.041688833,0.03169089,0.0322846,0.038206648,0.017053,0.006210892,0.006034113,0.007702811,0.0055546933,0.007732581,0.008210023,0.0034459278,0.0026213394,0.02873903,0.06374974,0.061472446,0.055100836,0.17382833,0.084632166,0.02752478,0.016584285
2012-08-09,0.029837098,0.073301554,0.096386425,0.04217101,0.03341444,0.034356494,0.03870885,0.016979346,0.006721619,0.006516546,0.008143846,0.006072772,0.008788331,0.009089062,0.0036466052,0.0028448293,0.028680427,0.059863206,0.06556938,0.054733966,0.16971001,0.08408779,0.029618276,0.01651467
2012-08-10,0.03017753,0.07335947,0.09617371,0.042075817,0.033402935,0.03426417,0.03902426,0.01679119,0.006889043,0.0067196707,0.007966911,0.0061235246,0.009143799,0.009074004,0.0038440125,0.0028946644,0.028746882,0.055121068,0.07163537,0.05445526,0.16450684,0.08236306,0.030443322,0.016455853
2012-08-13,0.029488945,0.073229454,0.09646361,0.04204588,0.03312078,0.033974335,0.038556106,0.017021164,0.006766087,0.0067591546,0.008273224,0.006135356,0.008931262,0.009076499,0.0036508841,0.002869848,0.02868695,0.050616365,0.0758082,0.05396246,0.15835293,0.08006214,0.030503603,0.016401691
2012-08-14,0.030520238,0.0731396,0.096089974,0.04226568,0.03312894,0.033707257,0.038638745,0.01690722,0.0065550404,0.006243268,0.0078121508,0.005921933,0.008361356,0.008917821,0.0035090575,0.0029230544,0.028464502,0.046685595,0.0789357,0.05297798,0.1538455,0.07884495,0.031431235,0.016320525
2012-08-15,0.030241325,0.07196524,0.09575612,0.0416827,0.031496026,0.032484073,0.038018975,0.017124904,0.006323643,0.0057919505,0.00758459,0.005621715,0.0075574843,0.0079151625,0.0032830676,0.0025055327,0.027592747,0.043026675,0.08116323,0.050867677,0.14691529,0.07576508,0.03040635,0.016212597
2012-08-16,0.029587708,0.07115351,0.0965712,0.041364685,0.030215623,0.030954044,0.03748002,0.01734496,0.0060361465,0.005407685,0.007504858,0.005257705,0.0069681797,0.0073246923,0.0030552223,0.0024352863,0.026650503,0.03990626,0.08262182,0.048867833,0.14026488,0.07298269,0.029669927,0.016102063
2012-08-17,0.029927902,0.07172857,0.09615982,0.04155537,0.031039076,0.03162624,0.03777182,0.017223457,0.0059774397,0.005557359,0.0074241245,0.005209471,0.007140085,0.0077578756,0.0031237754,0.0025967215,0.025906906,0.037039805,0.08506545,0.04722221,0.1357252,0.07146016,0.029759878,0.016001323
2012-08-20,0.029985718,0.07267767,0.096515276,0.04205416,0.032227293,0.032881282,0.038381092,0.017156592,0.0067509655,0.0061945566,0.008074078,0.005720387,0.008155832,0.008552699,0.003503257,0.0027859947,0.02512142,0.0341656,0.08852444,0.045694362,0.13143666,0.07002114,0.029875264,0.015914457
2012-08-21,0.029955897,0.07265474,0.09586655,0.042106126,0.032498628,0.033221994,0.03833889,0.016953379,0.0065498427,0.00625225,0.0075708884,0.0057117906,0.008201042,0.00860368,0.003487462,0.0027209586,0.0244963,0.031755768,0.09272789,0.044158414,0.12620406,0.069005564,0.030169511,0.01579759
2012-08-22,0.029752476,0.073013775,0.09631156,0.041964523,0.032624505,0.03345962,0.038472086,0.01705155,0.006817505,0.006254399,0.0075732856,0.005928804,0.008334582,0.008244154,0.0034773662,0.0027235083,0.024369335,0.029417869,0.0975681,0.043672092,0.122096725,0.06840881,0.031243438,0.015765106
2012-08-23,0.030343723,0.07358844,0.09584645,0.04239714,0.033973776,0.03464983,0.039110113,0.016819865,0.007235688,0.006774996,0.008163008,0.0060682995,0.009278028,0.009708183,0.0038652099,0.0029692862,0.024447247,0.02836783,0.10261439,0.043523505,0.12001818,0.06959636,0.033178635,0.015736016
2012-08-24,0.030384291,0.073203586,0.09571273,0.04256062,0.033467337,0.034089096,0.03880188,0.016811617,0.0068785264,0.006682939,0.008083811,0.0062106783,0.008943817,0.0092323655,0.0035153271,0.0028672328,0.024555696,0.027892845,0.10679519,0.04365041,0.11855199,0.07038085,0.034213394,0.015719632
2012-08-27,0.030116824,0.073001936,0.09636253,0.041936457,0.032765176,0.033461202,0.038452137,0.016840655,0.0064558014,0.006419267,0.0076484773,0.0058751265,0.008544089,0.008647794,0.0035465602,0.002749558,0.024942407,0.028787075,0.11061964,0.044291776,0.11762797,0.071436554,0.034618385,0.015718134
2012-08-28,0.029656341,0.073186554,0.096400894,0.041956242,0.032905396,0.03382284,0.038673688,0.016900636,0.0071784537,0.0065708817,0.008153367,0.005803252,0.008693624,0.009133151,0.003626831,0.0028102037,0.02558948,0.030666253,0.11431219,0.045368027,0.11664003,0.07270303,0.034633946,0.01572222
2012-08-29,0.030276384,0.073017135,0.0958505,0.042441316,0.033119954,0.03372641,0.03858006,0.016882952,0.006645404,0.006515941,0.007882997,0.005973053,0.008661337,0.009102745,0.003560869,0.0027209106,0.026095405,0.032324795,0.11691722,0.046290137,0.11640736,0.074153155,0.03500953,0.015735105
2012-08-30,0.030093178,0.0730961,0.096379176,0.042045888,0.032722283,0.033567533,0.038603865,0.016964542,0.006697279,0.0062330943,0.008007209,0.0057346616,0.008344797,0.008738862,0.0035789353,0.0027813637,0.02643017,0.033855546,0.11865943,0.047012433,0.117223546,0.07587142,0.035098895,0.015743414
2012-08-31,0.030018605,0.073035374,0.09630087,0.04207987,0.03261458,0.033400048,0.038407788,0.016964264,0.0066808225,0.00629442,0.008022076,0.005707444,0.008437461,0.008626439,0.0034548268,0.002785164,0.027085125,0.03333664,0.12236381,0.048324674,0.116735816,0.079582125,0.034839246,0.015826315
2012-09-04,0.030027587,0.07297162,0.09627798,0.041992843,0.032712154,0.033203032,0.038576044,0.016966978,0.006906496,0.006505558,0.007927902,0.005772098,0.008657988,0.009037831,0.003620849,0.002818122,0.02756556,0.033856165,0.12582906,0.049279984,0.11778964,0.08124749,0.034621324,0.015895503
2012-09-05,0.030211061,0.07237357,0.09586955,0.04192899,0.032176994,0.032578435,0.03817877,0.01705137,0.0063965092,0.005934297,0.007628638,0.0054843114,0.007912244,0.008217809,0.0035300246,0.0027342655,0.02793661,0.033984933,0.1287253,0.049797416,0.118555896,0.082730345,0.034560632,0.015933752
2012-09-06,0.030064503,0.071864694,0.09568488,0.04170446,0.031479638,0.03191855,0.037968308,0.017016789,0.00629063,0.005824117,0.0075275227,0.005202413,0.0074926494,0.007940378,0.0032260935,0.0024588401,0.027967086,0.03131704,0.13099171,0.049334012,0.11488088,0.08156258,0.03349646,0.015900748
2012-09-07,0.030117324,0.07118276,0.09597545,0.041297715,0.030371007,0.03102043,0.037594862,0.017170008,0.0059785997,0.0054787,0.0073387898,0.005170106,0.0069339774,0.0075746346,0.003086442,0.002439968,0.027883748,0.031321518,0.13442096,0.04871324,0.10994773,0.07998619,0.031706173,0.015916996
2012-09-10,0.029731903,0.07034587,0.09571189,0.04114833,0.02918847,0.03003453,0.037015095,0.017264351,0.005519664,0.0049702306,0.007008688,0.004626924,0.0060972623,0.006674396,0.0028311843,0.002269265,0.027888281,0.029477281,0.13728723,0.0485252,0.10706507,0.07982344,0.031314004,0.015929554
2012-09-11,0.02961235,0.07066014,0.0962244,0.041127093,0.029374206,0.030139618,0.037256226,0.01733949,0.0055536814,0.005123494,0.0069130925,0.004813452,0.0067943023,0.0071368804,0.0029992363,0.0023806866,0.027759127,0.029936487,0.1398629,0.0479467,0.101914726,0.07865992,0.030235218,0.01595859
2012-09-12,0.029884689,0.071098894,0.09610209,0.041379154,0.030090861,0.030710246,0.03739253,0.017281324,0.005653622,0.0052472153,0.0071808165,0.0049684187,0.006577993,0.0070574866,0.003038436,0.002337299,0.02746166,0.03045064,0.14262065,0.046960738,0.09780472,0.077925116,0.029466392,0.015990552
2012-09-13,0.029954717,0.07094227,0.09624458,0.040975906,0.02971199,0.03054056,0.037439093,0.017259799,0.0057702065,0.005250721,0.0071177976,0.0051702578,0.0067642997,0.0069595315,0.0029320081,0.0022691742,0.027443217,0.03346376,0.1469092,0.04622274,0.09101669,0.075908855,0.027545815,0.016049914
2012-09-14,0.029693535,0.0708311,0.095921345,0.041348033,0.029722298,0.030533686,0.03723312,0.01716145,0.00559195,0.0052848924,0.007146895,0.004990489,0.007026873,0.007202787,0.003043842,0.002340962,0.026918355,0.035956316,0.15123309,0.044627663,0.08421083,0.074329786,0.026028974,0.016041035
2012-09-17,0.029819975,0.071911365,0.09614805,0.04168249,0.031234305,0.03180364,0.037895273,0.017086584,0.006139562,0.0058627664,0.0074612284,0.0054005873,0.007731195,0.0076506184,0.0032030635,0.002539058,0.026410174,0.036963474,0.15424833,0.043002967,0.077482216,0.07313286,0.025194006,0.016004622
